round,date,home_club_name,away_club_name,player_position,goals,assists,own_goals,yellow_cards,red_cards,substituted_on,substituted_off,minutes_played,player_transfermarkt_rating,club_confederation,club_domestic_competition,competition,player_club_name,player_name,game_id,player_id,appearance_id,home_club_id,away_club_id,home_club_goals,away_club_goals,season
21,2019-01-02,newcastle-united,manchester-united,LW,0,0,0,2,1,0,63,63,,europa,GB1,GB1,manchester-united,anthony-martial,145,18,608,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,LW,0,0,0,2,1,63,0,27,,europa,GB1,GB1,manchester-united,alexis-sanchez,145,19,645,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,145,20,673,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,nemanja-matic,145,23,772,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,0,0,0,0,2,1,87,0,3,,europa,GB1,GB1,manchester-united,jesse-lingard,145,25,831,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,victor-lindelof,145,26,866,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,antonio-valencia,145,27,906,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,RW,0,0,0,2,1,0,69,69,,europa,GB1,GB1,leicester-city,ayoze-perez,145,97,2158,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,paul-dummett,145,98,2192,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,jamaal-lascelles,145,99,2220,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,LW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,christian-atsu,145,100,2251,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,martin-dubravka,145,101,2290,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,deandre-yedlin,145,103,2345,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CM,0,0,0,2,1,53,0,37,,europa,GB1,GB1,newcastle-united,jonjo-shelvey,145,104,2366,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,isaac-hayden,145,105,2386,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,newcastle-united,matt-ritchie,145,106,2425,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CB,0,0,0,2,1,0,81,81,,europa,GB1,GB1,newcastle-united,fabian-schar,145,112,2455,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,RW,0,0,0,2,1,0,63,63,,europa,GB1,GB1,manchester-united,juan-mata,145,238,3678,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CF,1,1,1,2,1,0,87,87,,europa,GB1,GB1,manchester-united,marcus-rashford,145,242,3718,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,phil-jones,145,243,3764,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,luke-shaw,145,244,3789,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,RM,0,0,0,2,1,69,0,21,,europa,GB1,GB1,newcastle-united,kenedy,145,353,5120,16,1,0,2.0,2018
21,2019-01-02,newcastle-united,manchester-united,CF,0,0,0,2,1,81,0,9,,europa,GB1,GB1,newcastle-united,yoshinori-muto,145,625,7199,16,1,0,2.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CF,0,0,0,2,1,73,0,17,,europa,GB1,GB1,manchester-united,romelu-lukaku,26009,16,557,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,ashley-young,26009,17,597,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,SS,0,0,0,2,1,0,73,73,,europa,GB1,GB1,manchester-united,anthony-martial,26009,18,638,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,26009,20,711,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,nemanja-matic,26009,23,803,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,0,0,0,0,2,1,90,0,1,,europa,GB1,GB1,manchester-united,scott-mctominay,26009,24,824,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,AM,0,0,0,2,1,0,83,83,,europa,GB1,GB1,manchester-united,jesse-lingard,26009,25,859,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,victor-lindelof,26009,26,900,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CF,1,1,1,2,1,0,0,90,,europa,GB1,GB1,manchester-united,marcus-rashford,26009,242,3756,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,phil-jones,26009,243,3782,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,luke-shaw,26009,244,3824,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,RM,0,0,0,2,1,0,43,43,,europa,GB1,GB1,tottenham-hotspur,moussa-sissoko,26009,458,5440,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CF,0,0,0,2,1,81,0,9,,europa,GB1,GB1,tottenham-hotspur,fernando-llorente,26009,461,5534,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,toby-alderweireld,26009,463,5630,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,ben-davies,26009,464,5673,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,RW,0,0,0,2,1,43,0,47,,europa,GB1,GB1,tottenham-hotspur,erik-lamela,26009,465,5706,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,SS,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,heung-min-son,26009,467,5761,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,DM,0,0,0,2,1,0,81,81,,europa,GB1,GB1,tottenham-hotspur,harry-winks,26009,468,5805,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,dele-alli,26009,469,5845,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,jan-vertonghen,26009,1078,10739,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,harry-kane,26009,1080,10781,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,christian-eriksen,26009,1084,10828,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,tottenham-hotspur,hugo-lloris,26009,1085,10878,20,1,0,1.0,2018
22,2019-01-13,tottenham-hotspur,manchester-united,RB,0,0,0,2,1,83,0,7,,europa,GB1,GB1,manchester-united,diogo-dalot,26009,3351,15117,20,1,0,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,romelu-lukaku,277,16,522,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,RM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,ashley-young,277,17,567,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CF,0,0,0,2,1,0,71,71,,europa,GB1,GB1,manchester-united,anthony-martial,277,18,609,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,277,20,674,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,chris-smalling,277,21,720,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,nemanja-matic,277,23,773,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,scott-mctominay,277,24,809,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CB,0,0,0,2,1,0,57,57,,europa,GB1,GB1,manchester-united,victor-lindelof,277,26,867,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,0,0,0,0,2,1,71,0,19,,europa,GB1,GB1,manchester-united,juan-mata,277,238,3679,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,0,1,1,1,2,1,57,0,33,,europa,GB1,GB1,manchester-united,marcus-rashford,277,242,3719,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,luke-shaw,277,244,3790,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,mark-noble,277,314,4748,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,LW,1,1,1,2,1,0,90,90,,europa,GB1,GB1,west-ham-united,felipe-anderson,277,315,4779,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CF,0,0,0,2,1,83,0,7,,europa,GB1,GB1,west-ham-united,michail-antonio,277,317,4828,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,fabian-balbuena,277,319,4885,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,pablo-zabaleta,277,321,4916,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,arthur-masuaku,277,322,4946,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,declan-rice,277,323,4971,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,lukasz-fabianski,277,324,5011,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,west-ham-united,issa-diop,277,326,5056,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,RW,0,0,0,2,1,72,0,18,,europa,GB1,GB1,west-ham-united,robert-snodgrass,277,776,8970,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,0,0,0,0,2,1,90,0,1,,europa,GB1,GB1,west-ham-united,grady-diangana,277,2354,14363,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,RW,0,0,0,2,1,0,72,72,,europa,GB1,GB1,west-ham-united,andrii-yarmolenko,277,2792,14917,25,1,3,1.0,2018
7,2018-09-29,west-ham-united,manchester-united,0,0,0,0,2,1,70,0,20,,europa,GB1,GB1,manchester-united,fred,277,2908,14931,25,1,3,1.0,2018
4,2018-09-02,fc-burnley,manchester-united,CF,2,2,2,2,1,0,0,90,,europa,GB1,GB1,manchester-united,romelu-lukaku,354,16,524,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,LW,0,0,0,2,1,0,61,61,,europa,GB1,GB1,manchester-united,alexis-sanchez,354,19,646,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,354,20,676,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,chris-smalling,354,21,722,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,0,0,0,0,2,1,90,0,1,,europa,GB1,GB1,manchester-united,eric-bailly,354,22,753,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,CM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,nemanja-matic,354,23,774,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,RW,0,0,0,2,1,0,76,76,,europa,GB1,GB1,manchester-united,jesse-lingard,354,25,833,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,victor-lindelof,354,26,868,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,antonio-valencia,354,27,907,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,LW,0,0,0,2,1,61,0,10,,europa,GB1,GB1,manchester-united,marcus-rashford,354,242,3721,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,luke-shaw,354,244,3791,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,jack-cork,354,750,8580,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,AM,0,0,0,2,1,0,58,58,,europa,GB1,GB1,fc-burnley,jeff-hendrick,354,754,8665,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,charlie-taylor,354,755,8707,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,LW,0,0,0,2,1,80,0,10,,europa,GB1,GB1,fc-burnley,ashley-barnes,354,756,8752,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,joe-hart,354,757,8790,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,RW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,aaron-lennon,354,759,8824,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,CF,0,0,0,2,1,0,84,84,,europa,GB1,GB1,fc-burnley,chris-wood,354,761,8859,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ben-mee,354,762,8904,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,james-tarkowski,354,2492,14481,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,phil-bardsley,354,2494,14550,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,LW,0,0,0,2,1,0,80,80,,europa,GB1,GB1,fc-burnley,dwight-mcneil,354,2495,14571,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,fc-burnley,ashley-westwood,354,2496,14604,27,1,0,2.0,2018
4,2018-09-02,fc-burnley,manchester-united,CF,0,0,0,2,1,84,0,6,,europa,GB1,GB1,fc-burnley,matej-vydra,354,3482,15187,27,1,0,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,ashley-young,491,17,570,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,LW,1,1,1,2,1,0,0,90,,europa,GB1,GB1,manchester-united,anthony-martial,491,18,611,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CF,0,0,0,2,1,0,78,78,,europa,GB1,GB1,manchester-united,alexis-sanchez,491,19,649,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,491,20,679,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,chris-smalling,491,21,724,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,nemanja-matic,491,23,776,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,RW,0,0,0,2,1,78,0,12,,europa,GB1,GB1,manchester-united,jesse-lingard,491,25,835,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,victor-lindelof,491,26,871,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,RW,0,0,0,2,1,0,56,56,,europa,GB1,GB1,manchester-united,juan-mata,491,238,3682,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CF,1,1,1,2,1,56,0,34,,europa,GB1,GB1,manchester-united,marcus-rashford,491,242,3724,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,luke-shaw,491,244,3794,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,asmir-begovic,491,725,8207,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,simon-francis,491,726,8230,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,adam-smith,491,727,8252,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CF,1,1,1,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,callum-wilson,491,729,8304,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,AM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,david-brooks,491,730,8335,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,jefferson-lerma,491,731,8366,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,nathan-ake,491,732,8401,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,DM,0,0,0,2,1,0,68,68,,europa,GB1,GB1,afc-bournemouth,lewis-cook,491,733,8435,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,afc-bournemouth,steve-cook,491,734,8455,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CM,0,0,0,2,1,68,0,22,,europa,GB1,GB1,afc-bournemouth,dan-gosling,491,735,8490,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,LW,0,0,0,2,1,0,74,74,,europa,GB1,GB1,afc-bournemouth,ryan-fraser,491,736,8517,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,LW,0,0,0,2,1,74,0,16,,europa,GB1,GB1,afc-bournemouth,jordon-ibe,491,737,8549,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,RW,0,0,0,2,1,0,90,90,,europa,GB1,GB1,afc-bournemouth,junior-stanislas,491,2278,14254,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,0,0,0,0,2,1,90,0,1,,europa,GB1,GB1,afc-bournemouth,andrew-surman,491,2763,14883,30,1,1,2.0,2018
11,2018-11-03,afc-bournemouth,manchester-united,CM,0,0,0,2,1,0,56,56,,europa,GB1,GB1,manchester-united,fred,491,2908,14934,30,1,1,2.0,2018
25,2019-02-03,leicester-city,manchester-united,CF,0,0,0,2,1,78,0,12,,europa,GB1,GB1,manchester-united,romelu-lukaku,1278,16,528,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,ashley-young,1278,17,574,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,LW,0,0,0,2,1,67,0,23,,europa,GB1,GB1,manchester-united,anthony-martial,1278,18,614,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,LW,0,0,0,2,1,0,67,67,,europa,GB1,GB1,manchester-united,alexis-sanchez,1278,19,650,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,1278,20,683,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,eric-bailly,1278,22,755,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,nemanja-matic,1278,23,780,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,RW,0,0,0,2,1,0,90,90,,europa,GB1,GB1,manchester-united,jesse-lingard,1278,25,839,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,victor-lindelof,1278,26,875,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CF,1,1,1,2,1,0,78,78,,europa,GB1,GB1,manchester-united,marcus-rashford,1278,242,3728,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,0,0,0,0,2,1,90,0,1,,europa,GB1,GB1,manchester-united,phil-jones,1278,243,3770,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,luke-shaw,1278,244,3798,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,LM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,harvey-barnes,1278,950,9792,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,ricardo-pereira,1278,951,9846,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CM,0,0,0,2,1,0,84,84,,europa,GB1,GB1,leicester-city,nampalys-mendy,1278,952,9885,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,LB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,ben-chilwell,1278,953,9917,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CF,0,0,0,2,1,84,0,6,,europa,GB1,GB1,leicester-city,kelechi-iheanacho,1278,955,9950,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,RW,0,0,0,2,1,0,74,74,,europa,GB1,GB1,leicester-city,demarai-gray,1278,957,10018,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,AM,0,0,0,2,1,0,62,62,,europa,GB1,GB1,leicester-city,james-maddison,1278,958,10059,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,kasper-schmeichel,1278,959,10098,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,harry-maguire,1278,960,10131,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,wilfred-ndidi,1278,961,10168,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,jamie-vardy,1278,964,10229,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,SS,0,0,0,2,1,74,0,16,,europa,GB1,GB1,leicester-city,shinji-okazaki,1278,2131,14036,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,RW,0,0,0,2,1,62,0,28,,europa,GB1,GB1,leicester-city,rachid-ghezzal,1278,2136,14061,34,1,0,1.0,2018
25,2019-02-03,leicester-city,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,leicester-city,jonny-evans,1278,3366,15137,34,1,0,1.0,2018
35,2019-04-21,fc-everton,manchester-united,CF,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,romelu-lukaku,2240,16,531,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,RB,0,0,0,2,1,46,0,45,,europa,GB1,GB1,manchester-united,ashley-young,2240,17,576,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,LW,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,anthony-martial,2240,18,616,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,GK,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,david-de-gea,2240,20,686,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,CB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,chris-smalling,2240,21,726,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,DM,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,nemanja-matic,2240,23,782,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,CM,0,0,0,2,1,46,0,45,,europa,GB1,GB1,manchester-united,scott-mctominay,2240,24,812,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,RB,0,0,0,2,1,0,0,90,,europa,GB1,GB1,manchester-united,victor-lindelof,2240,26,878,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,CM,0,0,0,2,1,77,0,13,,europa,GB1,GB1,manchester-united,andreas-pereira,2240,236,3660,37,1,4,0.0,2018
35,2019-04-21,fc-everton,manchester-united,RW,0,0,0,2,1,0,77,77,,europa,GB1,GB1,manchester-united,marcus-rashford,2240,242,3731,37,1,4,0.0,2018
